age,job,marital,housing,loan,contact,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,output,high.ed,season
53,admin.,married,1,0,cellular,thu,99,6,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,0,0,summer
39,unemployed,single,1,0,cellular,fri,90,2,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
27,services,single,0,0,cellular,fri,700,5,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,0,summer
32,management,single,0,0,cellular,fri,221,4,1,success,-1.7,94.215,-40.3,0.896,4991.6,0,1,summer
23,admin.,single,0,1,cellular,fri,76,2,1,failure,-1.7,94.215,-40.3,0.896,4991.6,0,1,summer
41,admin.,married,1,0,cellular,fri,269,7,3,success,-1.7,94.215,-40.3,0.896,4991.6,0,1,summer
37,management,married,1,0,cellular,fri,292,1,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
35,admin.,married,1,0,telephone,fri,304,1,2,failure,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
56,retired,divorced,1,0,telephone,fri,9,1,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
71,retired,married,1,1,cellular,fri,230,6,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,summer
40,management,married,0,0,telephone,fri,367,2,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
39,unemployed,single,1,0,cellular,fri,240,3,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
37,admin.,married,1,0,cellular,fri,1005,5,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
40,management,married,1,0,cellular,fri,955,1,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,summer
63,retired,married,0,0,cellular,fri,273,1,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
55,services,divorced,1,0,cellular,fri,160,3,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,summer
46,admin.,married,0,0,cellular,mon,428,2,3,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
33,services,single,1,0,cellular,mon,132,2,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
25,student,single,0,0,cellular,mon,159,2,4,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
33,admin.,single,0,1,cellular,mon,87,3,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
42,admin.,single,0,0,cellular,mon,1013,3,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
67,retired,married,0,0,cellular,mon,300,3,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
53,services,married,1,0,cellular,mon,196,2,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,0,summer
36,admin.,single,1,0,telephone,mon,25,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
81,retired,married,1,0,cellular,mon,90,4,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
25,student,single,1,0,cellular,mon,100,8,1,success,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
42,admin.,single,1,0,cellular,mon,245,2,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
31,self-employed,single,0,0,cellular,mon,209,1,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
62,retired,married,0,0,cellular,mon,317,1,2,failure,-1.7,94.027,-38.3,0.898,4991.6,1,0,summer
67,retired,married,0,0,cellular,mon,341,2,1,success,-1.7,94.027,-38.3,0.898,4991.6,1,0,summer
33,services,single,1,0,cellular,mon,486,1,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
38,technician,single,0,0,cellular,mon,135,7,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
33,admin.,single,1,1,telephone,mon,109,1,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
53,services,married,1,0,telephone,mon,141,2,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
28,admin.,married,1,0,cellular,mon,226,3,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
77,retired,divorced,0,0,cellular,mon,258,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
27,admin.,single,0,0,cellular,tue,249,1,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
31,student,single,0,0,cellular,tue,224,1,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0,1,summer
64,retired,married,0,0,cellular,tue,482,1,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
37,technician,single,1,0,cellular,tue,481,2,4,failure,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
28,admin.,single,1,1,cellular,tue,187,2,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
28,unemployed,single,0,1,cellular,tue,261,1,1,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,summer
31,student,single,0,0,cellular,tue,279,4,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
21,student,single,1,0,cellular,tue,326,2,1,failure,-1.7,94.027,-38.3,0.899,4991.6,0,0,summer
31,admin.,single,0,0,cellular,tue,172,3,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,0,1,summer
40,admin.,married,0,1,cellular,tue,654,2,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,0,summer
30,student,single,0,0,cellular,tue,592,3,1,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,summer
21,student,single,1,0,cellular,tue,263,3,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,0,summer
58,blue-collar,married,1,0,cellular,wed,771,1,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,0,summer
48,admin.,married,1,1,cellular,wed,288,1,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
35,technician,married,1,0,cellular,wed,182,1,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
35,technician,married,1,0,cellular,wed,560,1,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
27,student,single,1,0,cellular,wed,651,1,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
28,student,single,1,0,cellular,wed,178,1,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,0,summer
61,retired,married,0,0,telephone,wed,250,2,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
27,student,single,0,0,cellular,wed,180,1,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
30,admin.,single,0,0,telephone,wed,156,1,1,failure,-1.7,94.027,-38.3,0.9,4991.6,0,1,summer
28,student,single,0,1,cellular,wed,139,1,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,0,summer
28,student,single,0,0,telephone,wed,199,2,2,success,-1.7,94.027,-38.3,0.9,4991.6,0,0,summer
52,admin.,married,1,0,cellular,wed,261,1,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,1,summer
48,blue-collar,married,0,0,cellular,wed,296,1,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,0,summer
27,student,single,1,0,telephone,wed,153,1,5,success,-1.7,94.027,-38.3,0.9,4991.6,0,1,summer
34,admin.,married,1,0,cellular,wed,250,1,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
27,student,single,1,0,cellular,wed,111,1,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,0,summer
48,admin.,single,1,0,cellular,wed,118,1,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
47,admin.,married,0,0,cellular,wed,470,1,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
30,admin.,single,1,0,cellular,wed,191,1,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
44,services,divorced,1,0,cellular,wed,153,3,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,0,summer
30,blue-collar,single,0,0,cellular,wed,293,1,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,summer
46,admin.,single,0,0,cellular,thu,510,2,1,success,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
41,admin.,divorced,1,1,cellular,thu,231,2,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
46,admin.,single,0,0,cellular,thu,329,2,4,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
26,unemployed,single,1,0,cellular,thu,508,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
46,technician,married,0,0,cellular,thu,382,1,1,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
26,unemployed,single,1,0,cellular,thu,203,1,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
48,admin.,divorced,0,0,cellular,thu,544,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
71,blue-collar,divorced,0,0,cellular,thu,224,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
48,admin.,divorced,0,0,cellular,thu,172,3,6,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
44,admin.,single,0,0,cellular,thu,492,1,2,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
27,technician,single,1,0,cellular,thu,250,3,5,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
47,admin.,married,0,0,cellular,thu,374,2,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
77,retired,married,0,0,cellular,thu,318,1,4,failure,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
41,entrepreneur,married,1,0,cellular,thu,324,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
30,student,single,0,0,cellular,thu,200,1,1,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
41,entrepreneur,married,1,0,cellular,thu,736,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
71,retired,married,1,0,cellular,thu,134,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
37,management,married,1,0,cellular,thu,633,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
46,technician,married,1,0,cellular,thu,245,2,4,failure,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
63,retired,married,0,0,cellular,thu,163,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
41,admin.,divorced,1,1,cellular,thu,98,3,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
25,admin.,single,0,0,cellular,thu,215,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
45,admin.,married,0,0,cellular,thu,323,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
60,housemaid,married,0,0,cellular,fri,270,4,4,failure,-1.7,94.027,-38.3,0.905,4991.6,0,0,summer
59,retired,married,1,0,cellular,fri,303,2,2,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,summer
72,housemaid,married,1,0,cellular,fri,137,1,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,0,0,summer
32,entrepreneur,single,1,0,telephone,fri,47,1,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,0,1,summer
41,admin.,divorced,1,0,cellular,fri,258,2,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,0,summer
27,admin.,single,0,0,cellular,fri,562,2,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,summer
59,retired,married,0,0,cellular,fri,218,3,1,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,summer
41,admin.,divorced,1,0,cellular,fri,178,1,2,success,-1.7,94.027,-38.3,0.905,4991.6,1,0,summer
41,admin.,divorced,1,0,cellular,fri,174,1,3,failure,-1.7,94.027,-38.3,0.905,4991.6,1,0,summer
41,technician,divorced,1,0,cellular,fri,252,1,1,failure,-1.7,94.027,-38.3,0.905,4991.6,0,1,summer
41,technician,divorced,1,0,cellular,fri,366,2,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,summer
27,admin.,single,1,0,cellular,fri,177,2,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1,1,summer
24,admin.,single,1,1,cellular,fri,101,5,2,success,-1.7,94.027,-38.3,0.905,4991.6,0,1,summer
24,admin.,single,0,0,cellular,fri,744,1,2,failure,-1.7,94.027,-38.3,0.905,4991.6,1,1,summer
30,technician,single,0,0,telephone,mon,6,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
26,services,single,0,0,telephone,mon,6,1,3,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
30,self-employed,single,0,0,cellular,mon,370,2,1,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
26,admin.,single,0,0,telephone,mon,440,5,2,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
47,management,married,1,0,cellular,mon,145,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
35,unemployed,married,1,0,cellular,mon,362,1,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
47,management,married,1,0,cellular,mon,182,2,6,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
73,retired,divorced,1,0,telephone,mon,195,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
56,blue-collar,divorced,1,0,telephone,mon,361,1,4,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
29,services,single,0,0,cellular,mon,265,1,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
58,technician,married,1,0,cellular,mon,324,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
26,admin.,single,0,0,telephone,mon,1087,1,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
26,admin.,single,0,0,cellular,mon,242,1,5,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
53,management,married,1,0,telephone,tue,97,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
55,housemaid,single,1,0,telephone,tue,11,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
73,retired,divorced,1,0,cellular,tue,273,2,1,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
55,admin.,divorced,0,0,cellular,tue,245,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
25,unemployed,single,0,0,cellular,tue,188,1,3,success,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
58,management,married,0,0,cellular,tue,412,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
34,blue-collar,married,0,1,cellular,tue,447,1,1,failure,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
50,admin.,single,0,0,cellular,tue,372,1,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
22,technician,single,1,0,cellular,tue,122,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
65,retired,married,1,0,cellular,tue,261,1,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
34,admin.,single,1,0,cellular,tue,168,2,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,summer
37,management,married,1,1,telephone,tue,365,2,1,success,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
31,admin.,married,0,0,cellular,tue,164,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
70,retired,married,1,0,cellular,tue,356,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
25,technician,single,1,0,telephone,tue,6,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
31,admin.,married,0,0,cellular,tue,317,2,1,failure,-1.7,94.027,-38.3,0.904,4991.6,1,1,summer
55,admin.,divorced,1,0,cellular,tue,244,2,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,0,summer
65,retired,married,1,0,cellular,tue,170,2,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,summer
43,technician,married,1,0,cellular,wed,1363,1,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,1,0,summer
31,services,single,1,0,telephone,wed,61,1,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,0,0,summer
61,admin.,married,1,1,telephone,wed,425,1,2,success,-1.7,94.027,-38.3,0.903,4991.6,1,1,summer
26,student,single,1,0,cellular,wed,233,1,1,success,-1.7,94.027,-38.3,0.903,4991.6,1,0,summer
51,blue-collar,married,1,0,cellular,wed,237,1,4,success,-1.7,94.027,-38.3,0.903,4991.6,1,0,summer
75,retired,married,0,0,cellular,wed,248,2,3,success,-1.7,94.027,-38.3,0.903,4991.6,1,0,summer
59,admin.,married,1,0,cellular,wed,443,3,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,0,1,summer
35,admin.,married,1,0,cellular,wed,765,2,3,success,-1.7,94.027,-38.3,0.903,4991.6,1,1,summer
66,admin.,divorced,1,0,cellular,wed,222,3,2,success,-1.7,94.027,-38.3,0.903,4991.6,1,1,summer
35,admin.,married,1,1,cellular,thu,176,1,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0,1,summer
41,admin.,married,1,0,telephone,thu,345,1,3,failure,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
42,technician,married,0,0,cellular,thu,295,1,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
71,admin.,married,1,0,cellular,thu,192,1,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0,0,summer
67,housemaid,divorced,0,0,cellular,thu,350,1,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
60,blue-collar,married,1,0,cellular,thu,176,1,1,failure,-1.7,94.027,-38.3,0.899,4991.6,0,0,summer
52,management,married,1,0,cellular,thu,175,3,3,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
33,admin.,married,0,0,cellular,thu,361,1,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
51,technician,married,1,0,cellular,thu,1226,3,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
76,retired,married,1,0,cellular,thu,504,2,3,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
27,admin.,married,0,0,cellular,thu,312,3,1,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
60,blue-collar,married,1,0,cellular,thu,187,2,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,0,0,summer
33,admin.,married,1,0,cellular,thu,265,1,3,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
76,retired,married,0,0,cellular,thu,126,1,1,failure,-1.7,94.027,-38.3,0.899,4991.6,0,1,summer
30,admin.,single,0,0,telephone,thu,18,1,1,success,-1.7,94.027,-38.3,0.899,4991.6,0,0,summer
33,management,married,0,0,telephone,thu,201,1,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,summer
42,blue-collar,married,1,0,cellular,fri,261,1,1,success,-1.7,94.027,-38.3,0.898,4991.6,1,0,summer
25,student,single,1,1,telephone,fri,461,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,0,summer
48,self-employed,divorced,0,0,cellular,fri,222,4,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,1,summer
38,entrepreneur,married,1,0,cellular,fri,633,1,1,success,-1.7,94.027,-38.3,0.898,4991.6,1,1,summer
39,services,single,1,0,cellular,fri,308,6,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,0,summer
40,management,divorced,0,0,cellular,fri,183,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
36,services,single,0,0,cellular,fri,394,6,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,1,summer
30,admin.,single,0,0,cellular,fri,177,6,3,success,-1.7,94.027,-38.3,0.898,4991.6,1,1,summer
32,admin.,married,0,0,telephone,fri,75,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
48,self-employed,divorced,0,0,cellular,fri,166,1,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
28,admin.,married,0,0,cellular,fri,161,4,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
39,blue-collar,single,1,1,telephone,fri,9,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,summer
42,technician,married,0,0,cellular,fri,211,3,2,success,-1.7,94.027,-38.3,0.898,4991.6,1,1,summer
35,management,married,0,0,telephone,fri,12,1,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,1,summer
31,admin.,married,0,0,cellular,mon,318,2,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,1,1,summer
60,retired,married,0,0,cellular,mon,143,2,2,failure,-1.7,94.027,-38.3,0.896,4991.6,0,0,summer
34,technician,single,1,0,cellular,mon,140,3,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,0,0,summer
31,admin.,single,1,0,cellular,mon,239,3,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,1,1,summer
34,technician,single,0,0,cellular,mon,205,3,3,success,-1.7,94.027,-38.3,0.896,4991.6,1,0,summer
45,technician,married,0,0,cellular,mon,111,2,1,failure,-1.7,94.027,-38.3,0.896,4991.6,0,1,summer
34,technician,single,0,0,cellular,mon,200,2,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,0,0,summer
44,retired,single,0,0,cellular,mon,2035,4,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,1,0,summer
33,student,married,1,0,cellular,mon,265,3,4,success,-1.7,94.027,-38.3,0.896,4991.6,1,1,summer
45,admin.,divorced,1,1,telephone,tue,8,1,0,nonexistent,-1.7,94.027,-38.3,0.895,4991.6,0,0,summer
34,entrepreneur,married,0,0,telephone,tue,6,1,0,nonexistent,-1.7,94.027,-38.3,0.895,4991.6,0,1,summer
58,self-employed,married,0,0,cellular,tue,326,4,3,success,-1.7,94.027,-38.3,0.895,4991.6,1,1,summer
26,student,single,0,0,cellular,wed,95,3,3,failure,-1.7,94.027,-38.3,0.894,4991.6,0,0,summer
54,management,married,0,0,cellular,wed,171,3,1,failure,-1.7,94.027,-38.3,0.894,4991.6,0,0,summer
36,admin.,married,0,0,cellular,wed,212,7,1,success,-1.7,94.027,-38.3,0.894,4991.6,0,1,summer
40,admin.,married,1,0,telephone,thu,173,6,1,failure,-1.7,94.027,-38.3,0.891,4991.6,0,0,summer
39,admin.,single,1,1,telephone,fri,45,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,1,summer
33,admin.,divorced,0,0,telephone,fri,107,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,0,summer
29,services,single,1,0,telephone,fri,6,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,1,summer
49,admin.,married,1,0,telephone,fri,4,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,1,summer
45,self-employed,divorced,1,0,telephone,mon,5,1,1,failure,-1.7,94.027,-38.3,0.891,4991.6,0,1,summer
30,admin.,single,0,0,telephone,mon,10,1,0,nonexistent,-1.7,94.027,-38.3,0.891,4991.6,0,1,summer
72,retired,divorced,0,0,cellular,mon,220,16,1,failure,-1.7,94.027,-38.3,0.891,4991.6,0,1,summer
33,unemployed,single,1,0,telephone,tue,5,1,0,nonexistent,-1.7,94.027,-38.3,0.889,4991.6,0,0,summer
22,student,single,0,0,telephone,tue,26,1,0,nonexistent,-1.7,94.027,-38.3,0.889,4991.6,0,0,summer
28,student,single,1,0,telephone,wed,6,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,1,summer
30,technician,married,0,0,telephone,wed,5,1,4,success,-1.7,94.027,-38.3,0.89,4991.6,0,1,summer
35,entrepreneur,married,1,0,telephone,wed,17,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,0,summer
58,blue-collar,married,1,0,telephone,fri,4,1,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,0,0,summer
27,admin.,single,0,0,telephone,fri,3785,1,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,0,0,summer
49,management,divorced,1,0,telephone,mon,26,1,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,0,1,summer
27,admin.,married,1,0,telephone,mon,36,1,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,0,0,summer
30,admin.,single,1,0,cellular,tue,193,1,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0,1,summer
30,admin.,single,0,0,cellular,tue,343,1,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,1,1,summer
33,blue-collar,married,1,0,cellular,tue,253,4,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,1,1,summer
31,admin.,single,0,0,cellular,tue,241,1,1,failure,-1.7,94.027,-38.3,0.886,4991.6,0,0,summer
76,retired,divorced,0,0,cellular,tue,185,1,1,failure,-1.7,94.027,-38.3,0.886,4991.6,1,0,summer
60,retired,married,1,0,cellular,tue,443,2,2,failure,-1.7,94.027,-38.3,0.886,4991.6,1,0,summer
56,retired,married,0,0,cellular,tue,634,3,1,failure,-1.7,94.027,-38.3,0.886,4991.6,1,1,summer
58,retired,divorced,0,0,telephone,tue,34,1,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0,0,summer
34,blue-collar,married,1,0,cellular,tue,298,2,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0,0,summer
44,admin.,single,1,0,telephone,tue,27,1,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0,0,summer
27,admin.,married,1,0,cellular,tue,415,5,1,success,-1.7,94.027,-38.3,0.886,4991.6,1,1,summer
64,retired,married,1,0,cellular,wed,222,2,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,1,autumn
72,retired,married,0,0,cellular,wed,1,1,1,failure,-1.1,94.199,-37.5,0.886,4963.6,0,1,autumn
34,admin.,married,1,0,cellular,wed,161,1,2,failure,-1.1,94.199,-37.5,0.886,4963.6,0,1,autumn
69,retired,married,1,1,cellular,wed,840,1,2,success,-1.1,94.199,-37.5,0.886,4963.6,1,0,autumn
33,technician,married,1,0,cellular,wed,269,1,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,1,autumn
37,admin.,married,1,0,cellular,wed,729,1,1,failure,-1.1,94.199,-37.5,0.886,4963.6,1,1,autumn
60,admin.,divorced,1,0,cellular,wed,481,1,1,failure,-1.1,94.199,-37.5,0.886,4963.6,1,1,autumn
71,retired,married,0,0,cellular,wed,222,1,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,0,autumn
59,admin.,married,0,1,cellular,wed,193,1,1,success,-1.1,94.199,-37.5,0.886,4963.6,1,1,autumn
45,blue-collar,single,1,1,cellular,wed,327,1,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,0,autumn
37,admin.,married,0,0,cellular,wed,265,2,2,success,-1.1,94.199,-37.5,0.886,4963.6,1,1,autumn
70,retired,divorced,1,0,telephone,wed,380,4,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,1,autumn
34,admin.,married,1,0,cellular,wed,691,2,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,1,autumn
29,self-employed,single,1,1,cellular,wed,95,2,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,1,autumn
